"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I827",2011,44,464,1012011,1923,"A","O","P",3,"MISD",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",44,163,"Y","N"," "," ",NA,"M","Q",7151989,21,5,7,160,"BK","BR","M"," ","R",NA,NA," ","100","EAST 170 STREET","GRAND CONCOURSE","WALTON AVENUE",NA,"BRONX",NA,NA,44,"P"," ",67,1007571,245136,"CM",1,85,1,1,2011,19,23,-73.915717,40.839486,1293927780,810,"West Concourse","BX63"
"I828",2011,43,20,1012011,1924,"1","I","H",3,"FEL",5,"V","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",808,808,"N","N","V","S",NA,"M","B",12311900,24,5,9,160,"BK","BR","M"," ","R",NA,NA,"LOBBY","1757","STORY AVENUE","TAYLOR AVENUE","ROSEDALE AVENUE",NA,"BRONX",NA,NA,43,"C"," ",NA,1021178,239210,"CM",1,85,1,1,2011,19,24,-73.866574,40.823174,1293927840,811,"Soundview-Castle Hill-Clason Point-Harding Park","BX09"
"I829",2011,43,21,1012011,1924,"1","I","H",3,"FEL",5,"V","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",808,808,"N","N","V","S",NA,"M","Q",12311900,21,5,7,150,"BK","BR","T"," ","R",NA,NA,"LOBBY","1757","STORY AVENUE","TAYLOR AVENUE","ROSEDALE AVENUE",NA,"BRONX",NA,NA,43,"C"," ",NA,1021178,239210,"CM",1,85,1,1,2011,19,24,-73.866574,40.823174,1293927840,812,"Soundview-Castle Hill-Clason Point-Harding Park","BX09"
"I830",2011,78,7,1012011,1925,"1","O","H",35,"CRIMINAL MISCHIEF",3,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",78,78,"Y","N","V","S",NA,"M","I",10091968,42,5,2,150,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","7 AVENUE","8 STREET",NA,"BROOKLYN",NA,NA,78,"F","4",NA,991682,194034,"CM",1,23,1,1,2011,19,25,-73.973197,40.699252,1293927900,813,"park-cemetery-etc-Brooklyn","BK99"
"I831",2011,60,8,1012011,1925,"A","O","P",1,"FELONY",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",60,60,"N","N"," "," ",NA,"M","W",1051992,18,5,9,110,"BR","BR","T"," ","R",NA,NA,"SIDEWALK","1080","OCEANVIEW AVENU","BRIGHTON 13 STREET","BRIGHTON 12 STREET",NA,"BROOKLYN",NA,NA,60,"A"," ",NA,996407,150472,"CM",1,14,1,1,2011,19,25,-73.956235,40.579678,1293927900,814,"Brighton Beach","BK19"
"I832",2011,60,25,1012011,1925,"A","I","P",1,"FELONY",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",60,60,"Y","N"," "," ",NA,"M","W",3121994,5,6,1,145,"BR","BR","M"," ","R",NA,NA,"BURGLARY","1080","OCEANVIEW AVENU","BRIGHTON 13 STREET","BRIGHTON 12 STREET",NA,"BROOKLYN",NA,NA,60,"A"," ",NA,996407,150472,"CM",1,14,1,1,2011,19,25,-73.956235,40.579678,1293927900,815,"Brighton Beach","BK19"
"I833",2011,60,7,1012011,1925,"A","O","P",1,"FEL",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",60,60,"N","N"," "," ",NA,"M","W",7061995,15,5,6,100,"BR","BR","T"," ","R",NA,NA,"SIDEWALK","1080","OCEANVIEW AVENU","BRIGHTON 13 STREET","BRIGHTON 12 STREET",NA,"BROOKLYN",NA,NA,60,"A"," ",NA,996407,150472,"CM",1,14,1,1,2011,19,25,-73.956235,40.579678,1293927900,816,"Brighton Beach","BK19"
"I834",2011,60,26,1012011,1925,"A","O","P",1,"FELONY",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",60,60,"Y","N"," "," ",NA,"M","W",9191995,15,5,2,135,"BK","BR","M"," ","R",NA,NA,"PUBLIC SIDEQW","1080","OCEANVIEW AVENU","BRIGHTON 13 STREET","BRIGHTON 12 STREET",NA,"BROOKLYN",NA,NA,60,"A"," ",NA,996407,150472,"CM",1,14,1,1,2011,19,25,-73.956235,40.579678,1293927900,817,"Brighton Beach","BK19"
"I835",2011,23,24,1012011,1925,"1","O","H",1,"MISD",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","Y","Y","N","N","Y","N","N","N","N",805,805,"Y","Y"," "," ",NA,"M","W",12311900,38,5,6,150,"SP","BR","T"," ","R",NA,NA,"STREET"," "," ","LEXINGTON AVENUE","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"H"," ",NA,999898,229313,"CM",1,20,1,1,2011,19,25,-73.943484,40.796073,1293927900,818,"East Harlem South","MN33"
"I836",2011,115,187,1012011,1928,"A","O","P",1,"MISD",5,"P","Y","N","Y","PPL 140.10","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",169,169,"Y","N"," "," ",NA,"M","W",7231980,20,5,11,215,"BK","BR","M"," ","R",NA,NA,"BUILDINGS","34-46","91 STREET","35 AVENUE","34 AVENUE",NA,"QUEENS",NA,NA,115,"H"," ",NA,1018455,213954,"CM",1,31,1,1,2011,19,28,-73.876541,40.753864,1293928080,819,"Jackson Heights","QN28"
"I837",2011,25,34,1012011,1930,"1","O","H",1,"FEL",1,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",833,833,"Y","N","V","S",NA,"M","B",12311900,22,6,0,245,"BK","BR","H"," ","R",NA,NA,"SIDEWALK","2150","MADISON AVENUE","EAST 135 STREET","EAST 132 STREET",NA,"MANHATTAN",NA,NA,25,"E"," ",NA,1001871,234989,"CM",1,20,1,1,2011,19,30,-73.936344,40.811648,1293928200,820,"East Harlem North","MN34"
"I838",2011,73,299,1012011,1932,"1","O","H",2,"CPW",5,"P","Y","N","Y","265-01","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y",802,802,"Y","N"," "," ",NA,"M","B",4221990,20,5,7,150,"BK","BR","M"," ","R",NA,NA,"R/O","550","STONE AVENUE","DUMONT AVENUE","BLAKE AVENUE",NA,"BROOKLYN",NA,NA,73,"K","11",NA,1010386,181727,"CM",1,20,1,1,2011,19,32,-73.90579,40.665436,1293928320,821,"Brownsville","BK81"
"I839",2011,46,1,1012011,1935,"A","O","P",1,"CPW",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",163,163,"Y","N"," "," ",NA,"M","B",9201968,42,5,11,180,"BA","BR","M"," ","R",NA,NA,"ST"," "," ","VALENTINE AVENUE","EAST 184 STREET",NA,"BRONX",NA,NA,46,"D","1",NA,1012643,252165,"CM",1,20,1,1,2011,19,35,-73.897357,40.858763,1293928500,822,"Bedford Park-Fordham North","BX05"
"I840",2011,23,20,1012011,1935,"1","O","H",1,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","Y","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,27,5,9,160,"BR","BR","T"," ","R",NA,NA,"STREET / WALK","1830","LEXINGTON AVENU","EAST 115 STREET","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"H"," ",NA,1000089,229665,"CM",1,85,1,1,2011,19,35,-73.942794,40.797039,1293928500,823,"East Harlem North","MN34"
"I841",2011,109,1048,1012011,1935,"A","O","P",2,"GLA",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",109,109,"Y","N"," "," ",NA,"M","Q",12311900,24,5,11,180,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","COLLEGE POINT BOULEVAR","14 AVENUE",NA,"QUEENS",NA,NA,109,"Q"," ",NA,1026969,225675,"CM",1,46,1,1,2011,19,35,-73.845736,40.785998,1293928500,824,"College Point","QN23"
"I842",2011,69,1,1012011,1940,"1","O","H",1,"ASSAULT FEL PSA#0001",5,"R","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","Y","N","N","Y","Y","N","Y","Y","N","Y","N","Y","Y","Y","N","N","N","N","N","N","N",801,801,"Y","N"," "," ",NA,"F","B",12311900,14,5,5,110,"BK","BK","T"," ","R",NA,NA,"SIDEWALK"," "," ","GLENWOOD ROAD","EAST 105 STREET",NA,"BROOKLYN",NA,NA,69,"B"," ",NA,1013014,175751,"CM",1,9,1,1,2011,19,40,-73.896343,40.649025,1293928800,825,"Canarsie","BK50"
"I843",2011,79,4,1012011,1940,"A","O","P",1,"CPW",10,"P","Y","N","N"," ","Y","PC 240.20 (2)",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",165,165,"Y","Y"," "," ",NA,"M","B",12261978,32,5,10,190,"BK","BR","H"," ","R",NA,NA,"SIDEWALK"," "," ","JEFFERSON AVENUE","NOSTRAND AVENUE",NA,"BROOKLYN",NA,NA,79,"G","4",NA,998075,188214,"CM",1,20,1,1,2011,19,40,-73.950153,40.683269,1293928800,826,"Bedford","BK75"
"I844",2011,90,1,1012011,1940,"1","O","H",1,"FELONY",10,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N",824,824,"Y","N"," "," ",NA,"M","B",12311900,17,5,6,140,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","30","MANHATTAN AVENU","MOORE STREET","VARET STREET",NA,"BROOKLYN",NA,NA,90,"G"," ",NA,999705,195482,"CM",1,20,1,1,2011,19,40,-73.944259,40.703216,1293928800,827,"East Williamsburg","BK90"
"I845",2011,23,4,1012011,1940,"1","O","H",1,"CPW",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",805,805,"N","Y"," "," ",NA,"M","B",12311900,18,5,7,165,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","215","EAST 102 STREET","2 AVENUE","3 AVENUE",NA,"MANHATTAN",NA,NA,23,"B"," ",NA,999205,226651,"CM",1,20,1,1,2011,19,40,-73.945993,40.788768,1293928800,828,"East Harlem South","MN33"
"I846",2011,23,2331,1012011,1942,"1","O","H",1,"FEL",29,"V","Y","N","Y","ASSAULT 2","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","Y",805,805,"N","N"," "," ",NA,"M","Q",1031986,24,5,5,145,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","LEXINGTON AVENUE","EAST 108 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,999389,228394,"CM",1,9,1,1,2011,19,42,-73.945325,40.793551,1293928920,829,"East Harlem South","MN33"
"I847",2011,23,2330,1012011,1942,"1","O","H",1,"FEL",29,"V","Y","N","Y","ASSAULT 2","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","Y",805,805,"N","N"," "," ",NA,"M","Q",5161980,29,5,8,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","LEXINGTON AVENUE","EAST 108 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,999389,228394,"CM",1,9,1,1,2011,19,42,-73.945325,40.793551,1293928920,830,"East Harlem South","MN33"
"I848",2011,23,2332,1012011,1942,"1","O","H",1,"MISD",29,"V","Y","N","Y","DIS CON","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y",805,805,"N","N"," "," ",NA,"M","Q",12091984,26,5,10,185,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","LEXINGTON AVENUE","EAST 108 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,999389,228394,"CM",1,9,1,1,2011,19,42,-73.945325,40.793551,1293928920,831,"East Harlem South","MN33"
"I849",2011,103,13,1012011,1944,"1","O","P",1,"FELONY",4,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",171,171,"Y","N"," "," ",NA,"M","B",12311900,23,5,2,130,"BK","BR","T"," ","R",NA,NA,"STREET","92-21","PARSONS BOULEVA","ARCHER AVENUE","JAMAICA AVENUE",NA,"QUEENS",NA,NA,103,"B","3",8,1039689,195429,"CM",1,85,1,1,2011,19,44,-73.800053,40.70291,1293929040,832,"Jamaica","QN61"
"I850",2011,103,15,1012011,1944,"1","O","P",1,"FELONY",3,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","N","N","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",171,171,"Y","Y"," "," ",NA,"M","B",12311900,19,5,7,150,"BK","BR","M"," ","R",NA,NA,"PUB SIDEWALK","92-21","PARSONS BOULEVA","ARCHER AVENUE","JAMAICA AVENUE",NA,"QUEENS",NA,NA,103,"B","3",8,1039689,195429,"CM",1,85,1,1,2011,19,44,-73.800053,40.70291,1293929040,833,"Jamaica","QN61"
"I851",2011,103,14,1012011,1944,"1","O","P",1,"FELONY",4,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",171,171,"Y","N"," "," ",NA,"M","B",12311900,20,5,8,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","92-21","PARSONS BOULEVA","ARCHER AVENUE","JAMAICA AVENUE",NA,"QUEENS",NA,NA,103,"B","3",8,1039689,195429,"CM",1,85,1,1,2011,19,44,-73.800053,40.70291,1293929040,834,"Jamaica","QN61"
"I852",2011,103,18,1012011,1944,"1","O","P",1,"FELONY",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N","N","N","N","N",171,171,"Y","N"," "," ",NA,"M","B",12311900,17,5,9,170,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","92-21","PARSONS BOULEVA","ARCHER AVENUE","JAMAICA AVENUE",NA,"QUEENS",NA,NA,103,"B","3",8,1039689,195429,"CM",1,85,1,1,2011,19,44,-73.800053,40.70291,1293929040,835,"Jamaica","QN61"
"I853",2011,26,1,1012011,1945,"1","I","T",3,"GRAND LARCENY",5,"V","Y","Y","N"," ","Y","UNSAFE RIDING",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",862,862,"Y","N","V","S",NA,"M","B",8131990,20,6,1,175,"BK","BR","M"," ","R",NA,NA,"TRAIN CAR; ME"," "," ","BROADWAY","WEST 116 STREET",NA,"MANHATTAN",NA,NA,26,"B"," ",NA,994243,233657,"CM",1,45,1,1,2011,19,45,-73.963902,40.808004,1293929100,836,"Morningside Heights","MN09"
"I854",2011,23,5,1012011,1945,"1","O","H",1,"CPW",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,20,4,6,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","215","EAST 102 STREET","2 AVENUE","3 AVENUE",NA,"MANHATTAN",NA,NA,23,"B"," ",NA,999205,226651,"CM",1,20,1,1,2011,19,45,-73.945993,40.788768,1293929100,837,"East Harlem South","MN33"
"I855",2011,73,6,1012011,1945,"1","O","P",1,"GLA",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",140,79,"N","N"," "," ",NA,"M","Q",5261989,21,5,8,150,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","HERKIMER STREET","EASTERN PARKWAY",NA,"BROOKLYN",NA,NA,73,"B","2",NA,1009775,186072,"CM",1,46,1,1,2011,19,45,-73.907976,40.677364,1293929100,838,"Ocean Hill","BK79"
"I856",2011,23,42,1012011,1945,"1","O","H",1,"MISD",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","N","Y","Y","N","N","N","Y","N","N","N",805,805,"Y","N"," "," ",NA,"M","Q",12311900,35,5,8,170,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","3 AVENUE","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"H"," ",NA,1000344,229070,"CM",1,20,1,1,2011,19,45,-73.941874,40.795405,1293929100,839,"East Harlem North","MN34"
"I857",2011,26,2,1012011,1945,"1","I","T",3,"GRAND LARCENY",10,"P","Y","Y","N"," ","Y","UNSAFE RIDING",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",862,862,"Y","N","V","S",NA,"M","W",11221992,18,5,8,130,"BL","BR","T"," ","R",NA,NA,"SOUTHBOUND 1"," "," ","BROADWAY","WEST 116 STREET",NA,"MANHATTAN",NA,NA,26,"B"," ",NA,994243,233657,"CM",1,45,1,1,2011,19,45,-73.963902,40.808004,1293929100,840,"Morningside Heights","MN09"
"I858",2011,23,21,1012011,1946,"1","O","H",1,"MISD",4,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",805,805,"Y","Y"," "," ",NA,"M","Q",12311900,24,5,8,180,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","3 AVENUE","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"H"," ",NA,1000344,229070,"CM",1,20,1,1,2011,19,46,-73.941874,40.795405,1293929160,841,"East Harlem North","MN34"
"I859",2011,77,63,1012011,1950,"A","O","P",1,"ROBBERY",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",78,78,"N","N"," ","S",NA,"M","B",12141967,43,5,9,150,"BK","BR","T"," ","R",NA,NA,"SIDEWALK","253","FLATBUSH AVENUE","SAINT MARKS AVENUE","6 AVENUE",NA,"BROOKLYN",NA,NA,77,"A","19",NA,991297,187074,"CM",1,85,1,1,2011,19,50,-73.974592,40.680148,1293929400,842,"Prospect Heights","BK64"
"I860",2011,23,101,1012011,1950,"1","O","H",1,"MISD",3,"V","Y","N","N"," ","N"," ",0,0,"N"," ","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","Y",805,805,"N","N"," ","S",NA,"M","B",12311900,27,5,8,170,"BK","BR","M"," ","R",NA,NA," ","220","EAST 102 STREET","2 AVENUE","3 AVENUE",NA,"MANHATTAN",NA,NA,23,"B"," ",NA,999229,226631,"CM",1,20,1,1,2011,19,50,-73.945906,40.788713,1293929400,843,"East Harlem South","MN33"
"I861",2011,23,35,1012011,1950,"1","O","H",3,"FEL",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","P",12311900,23,5,1,145,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","3 AVENUE","EAST 111 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,1000213,228835,"CM",1,9,1,1,2011,19,50,-73.942348,40.79476,1293929400,844,"East Harlem South","MN33"
"I862",2011,23,38,1012011,1950,"1","O","H",3,"FEL",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","Q",12311900,17,5,4,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","3 AVENUE","EAST 111 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,1000213,228835,"CM",1,9,1,1,2011,19,50,-73.942348,40.79476,1293929400,845,"East Harlem South","MN33"
"I863",2011,115,69,1012011,1952,"A","O","P",1,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",115,115,"Y","N"," "," ",NA,"M","Q",1071985,25,5,5,200,"BK","BK","U"," ","R",NA,NA," "," "," ","NORTHERN BOULEVARD","103 STREET",NA,"QUEENS",NA,NA,115,"A"," ",NA,1021464,215330,"CM",1,85,1,1,2011,19,52,-73.865673,40.757629,1293929520,846,"North Corona","QN26"
